Job Title,Company Name,Required Skills,Experience,Salary,Location,More Info
Sr iOS Software Developer,FINITE HR CONSUTING PVT LTD,"c, mobile, ios, cocoa touch, ios development, swift",3 to 6 Years,As per Industry Standards,Mumbai (Maharashtra),https://www.timesjobs.com/job-detail/sr-ios-software-developer-finite-hr-consuting-pvt-ltd-mumbai-3-to-6-yrs-jobid-MuNbLArnyDdzpSvf__PLUS__uAgZw==&source=srp
Senior Software Developer,Bristol Myers Squibb,"software development, project management, business process management, c# development, microsoft environment, bi, sharepoint, plsql, security, database, windows, windows scripting, servicenow, .net",3 to 5 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/senior-software-developer-bristol-myers-squibb-hyderabad-secunderabad-3-to-5-yrs-jobid-ZvTH5L__PLUS__noKlzpSvf__PLUS__uAgZw==&source=srp
Dot Net Software Developer,Aqilea,"fullstack development, cloud integration, database management, code quality, performance optimization, storage, sql, security, postgresql, devops, technical skills, mongodb, c#, singleton, github, microsoft azure, team player, nosql, .net",3 to 5 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/dot-net-software-developer-aqilea-bengaluru-bangalore-3-to-5-yrs-jobid-e2paUOyb33ZzpSvf__PLUS__uAgZw==&source=srp
Senior Software Developer,SAS,"java development, rest api design, spring boot framework, cloud environment deployments, agile methodologies, data warehousing, jdbc, bug fixing, hibernate, docker, security, database, git, oops, rdbms, sas, gradle, spring framework",8 to 12 Years,As per Industry Standards,Pune (Maharashtra),https://www.timesjobs.com/job-detail/senior-software-developer-sas-pune-8-to-12-yrs-jobid-kbjpy7Xp7qRzpSvf__PLUS__uAgZw==&source=srp
Principal Software Developer,ORACLE,"java/jee development, spring framework expertise, agile/scrum methodologies, restful web services, unit testing (junit), aop, dao, xml, j2ee, oracle, maven, eclipse, soap, jdbc, spring mvc, java ee, debugging, log4j, singleton, ant, jax-ws, spring boot, ioc, j2ee technologies",5 to 8 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/principal-software-developer-oracle-bengaluru-bangalore-5-to-8-yrs-jobid-FArUFxAqv2pzpSvf__PLUS__uAgZw==&source=srp
SENIOR SOFTWARE DEVELOPER,NIELSEN,"software development, data management, big data systems, programming languages, code reviews, orchestration, information technology, scala, sql, java, git, postgresql, linux, mysql, hadoop, python, github, cloud services, oracle, messaging, unix",3 to 5 Years,As per Industry Standards,Gurgaon (Haryana),https://www.timesjobs.com/job-detail/senior-software-developer-nielsen-gurgaon-3-to-5-yrs-jobid-9HCyh03__PLUS__G19zpSvf__PLUS__uAgZw==&source=srp
SENIOR SOFTWARE DEVELOPER,NIELSEN,"software development, data management, programming languages, technical mentorship, version control, orchestration, information technology, scala, sql, java, git, postgresql, linux, mysql, hadoop, big data, python, github, cloud services, oracle, messaging, unix",3 to 5 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/senior-software-developer-nielsen-bengaluru-bangalore-3-to-5-yrs-jobid-4LKDvwpGvrtzpSvf__PLUS__uAgZw==&source=srp
Senior Software Developer,NASDAQ,"software development, c#, net expertise, mssql/postgres knowledge, microservices architecture, code versioning tools, authoring, html5, database, git, asp.net, javascript, c#.net",2 to 4 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/senior-software-developer-nasdaq-bengaluru-bangalore-2-to-4-yrs-jobid-Ybpkh8Qb__PLUS__glzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"c, css, wordpress, ajax, jquery, sql, oops, codeigniter, web development, mysql, software engineering, magento, c#, joomla, javascript, written communication, drupal, php",2 to 5 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-2-to-5-yrs-jobid-4R5uHdaFHTFzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"c, css, wordpress, ajax, jquery, sql, oops, codeigniter, web development, mysql, software engineering, magento, c#, joomla, javascript, written communication, drupal, php",2 to 5 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-2-to-5-yrs-jobid-grJIirkeb4JzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"c, css, wordpress, ajax, jquery, sql, oops, codeigniter, web development, mysql, software engineering, magento, c#, joomla, javascript, written communication, drupal, php",2 to 5 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-2-to-5-yrs-jobid-cgM9Mc59NMlzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"c, css, wordpress, ajax, jquery, sql, oops, codeigniter, web development, mysql, software engineering, magento, c#, joomla, javascript, written communication, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-sd1Vuho9A9FzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"css, wordpress, html5, graphics, ajax, jquery, database, macromedia flash, oops, codeigniter, web development, mysql, html, magento, joomla, javascript, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-rmhMO30e75JzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"c, css, wordpress, ajax, jquery, sql, oops, codeigniter, web development, mysql, software engineering, magento, c#, joomla, javascript, written communication, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-Q0fIHbPpasJzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"c, css, wordpress, ajax, jquery, sql, oops, codeigniter, web development, mysql, software engineering, magento, c#, joomla, javascript, written communication, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-muhagNPigKFzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"c, css, wordpress, ajax, jquery, sql, oops, codeigniter, web development, mysql, software engineering, magento, c#, joomla, javascript, written communication, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-G__PLUS__8190tn1oFzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"c, css, wordpress, ajax, jquery, sql, oops, codeigniter, web development, mysql, software engineering, magento, c#, joomla, javascript, written communication, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-__PLUS__5JRagGuTxtzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"c, css, wordpress, ajax, jquery, sql, oops, codeigniter, web development, mysql, software engineering, magento, c#, joomla, javascript, written communication, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-3qLpoFHwsy5zpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"c, css, wordpress, ajax, jquery, sql, oops, codeigniter, web development, mysql, software engineering, magento, c#, joomla, javascript, written communication, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-RDZvxqARyAxzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"c, css, wordpress, ajax, jquery, sql, oops, codeigniter, web development, mysql, software engineering, magento, c#, joomla, javascript, written communication, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-sr7Q__SLASH__BjZl3tzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"c, css, wordpress, ajax, jquery, sql, oops, codeigniter, web development, mysql, software engineering, magento, c#, joomla, javascript, written communication, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-UeldCN__SLASH__DmphzpSvf__PLUS__uAgZw==&source=srp
Full Stack Software Developer,FINITE HR CONSUTING PVT LTD,"python, github, mobile, server side programming, javascript, sql, nosql, java, git, web technologies, j2ee, angularjs",3 to 6 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/full-stack-software-developer-finite-hr-consuting-pvt-ltd-hyderabad-secunderabad-3-to-6-yrs-jobid-bK9__SLASH__aSmHt__SLASH__JzpSvf__PLUS__uAgZw==&source=srp
Mobile Software Developer,FINITE HR CONSUTING PVT LTD,"c, mobile, android development, security, java, software engineer, hawk",3 to 5 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/mobile-software-developer-finite-hr-consuting-pvt-ltd-bengaluru-bangalore-3-to-5-yrs-jobid-dcstna9mT6tzpSvf__PLUS__uAgZw==&source=srp
Software Developer - Desktop Application,east india securities ltd.,"computer programming, vb.net",2 to 5 Years,As per Industry Standards,Kolkata (West Bengal),https://www.timesjobs.com/job-detail/software-developer-desktop-application-east-india-securities-ltd-kolkata-2-to-5-yrs-jobid-Ye8LsXh1zfZzpSvf__PLUS__uAgZw==&source=srp
Senior Software Developer,CONNECTING 2 WORK,"coding, mobile, c#.net, wpf",2 to 5 Years,As per Industry Standards,Thiruvananthapuram (Kerala),https://www.timesjobs.com/job-detail/senior-software-developer-connecting-2-work-thiruvananthapuram-2-to-5-yrs-jobid-c__SLASH__wkwcK55zpzpSvf__PLUS__uAgZw==&source=srp
Senior software developer,CONNECTING 2 WORK,"css, html5, wordpress, dbms, ajax, jquery, apache, codeigniter, linux, oops, json, mysql, wamp, html, api, mvc, object oriented programming, rest, github, lamp, codeigniter framework, windows, javascript, web technologies, php",2 to 5 Years,As per Industry Standards,Thiruvananthapuram (Kerala),https://www.timesjobs.com/job-detail/senior-software-developer-connecting-2-work-thiruvananthapuram-2-to-5-yrs-jobid-xICLu0nFwQ1zpSvf__PLUS__uAgZw==&source=srp
Junior Software Developer,CONNECTING 2 WORK,"c#, ajax, javascript, asp.net, .net, html, mysql, mvc, business applications",1 to 4 Years,As per Industry Standards,Thiruvananthapuram (Kerala),https://www.timesjobs.com/job-detail/junior-software-developer-connecting-2-work-thiruvananthapuram-1-to-4-yrs-jobid-oQeqZixCPTpzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"css, wordpress, joomla, ajax, javascript, jquery, drupal, oops, codeigniter, php, web development, mysql, magento",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-baZeQ3yo__SLASH__3JzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"css, wordpress, joomla, ajax, javascript, jquery, drupal, oops, codeigniter, php, web development, mysql, magento",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-8fewemsdsJdzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"css, wordpress, html5, graphics, ajax, jquery, database, macromedia flash, oops, codeigniter, web development, mysql, html, magento, joomla, javascript, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-VM679wlCohZzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"css, wordpress, html5, graphics, ajax, jquery, database, macromedia flash, oops, codeigniter, web development, mysql, html, magento, joomla, javascript, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-8OzEoEgK1WxzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"css, wordpress, html5, graphics, ajax, jquery, database, macromedia flash, oops, codeigniter, web development, mysql, html, magento, joomla, javascript, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-ZSEh2FX4IcRzpSvf__PLUS__uAgZw==&source=srp
Software Developer / Programmer,LINUXBEAN SOLUTION PVT LTD,"css, wordpress, html5, graphics, ajax, jquery, database, macromedia flash, oops, codeigniter, web development, mysql, html, magento, joomla, javascript, drupal, php",0 to 3 Years,As per Industry Standards,Indore (Madhya Pradesh),https://www.timesjobs.com/job-detail/software-developer-programmer-linuxbean-solution-pvt-ltd-indore-0-to-3-yrs-jobid-ljEZoKcIS6ZzpSvf__PLUS__uAgZw==&source=srp
Software Developer ( Full Stack),CONNECTING 2 WORK,"Angular, Knockout, ReactJS",2 to 7 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-developer-full-stack-connecting-2-work-bengaluru-bangalore-2-to-7-yrs-jobid-bx7uu3mE__SLASH__IVzpSvf__PLUS__uAgZw==&source=srp
Software Developer  C#,CONNECTING 2 WORK,"c#, software design, bootstrap, javascript, jquery, html, web development, c#.net, angularjs",3 to 6 Years,As per Industry Standards,Thiruvananthapuram (Kerala),https://www.timesjobs.com/job-detail/software-developer-c-connecting-2-work-thiruvananthapuram-3-to-6-yrs-jobid-zamwIvikdP5zpSvf__PLUS__uAgZw==&source=srp
Sr/Jr Software Developer,CONNECTING 2 WORK,"css, symfony, javascript, grunt, java, git, php, software engineer",0 to 3 Years,As per Industry Standards,Thiruvananthapuram (Kerala),https://www.timesjobs.com/job-detail/sr-jr-software-developer-connecting-2-work-thiruvananthapuram-0-to-3-yrs-jobid-t6N__PLUS__IgqRplFzpSvf__PLUS__uAgZw==&source=srp
Fresher Software Developer,3RI Technologies Pvt Ltd,"software development, game development, c#, unityd, training, hr",0 to 2 Years,As per Industry Standards,Pune (Maharashtra),https://www.timesjobs.com/job-detail/fresher-software-developer-3ri-technologies-pvt-ltd-pune-0-to-2-yrs-jobid-RqA4AGqDG5ZzpSvf__PLUS__uAgZw==&source=srp
Senior Software Developer,ORACLE,"software development debugging skills agile methodologies database management cloud infrastructure, algorithms, senior software engineer, java, software engineering, big data, cloud services, oracle, server management, machine learning, written communication, system architecture",4 to 7 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/senior-software-developer-oracle-bengaluru-bangalore-4-to-7-yrs-jobid-cWEqciK4LY1zpSvf__PLUS__uAgZw==&source=srp
Senior Software Developer,ORACLE,"software development debugging skills agile methodologies database management cloud infrastructure, algorithms, senior software engineer, java, software engineering, big data, cloud services, oracle, server management, machine learning, written communication, system architecture",4 to 7 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/senior-software-developer-oracle-bengaluru-bangalore-4-to-7-yrs-jobid-P4XEZw4WStFzpSvf__PLUS__uAgZw==&source=srp
Senior Software Developer,ORACLE,"software development debugging skills agile methodologies database management cloud infrastructure, algorithms, senior software engineer, java, software engineering, big data, cloud services, oracle, server management, machine learning, written communication, system architecture",4 to 7 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/senior-software-developer-oracle-bengaluru-bangalore-4-to-7-yrs-jobid-rRWVX5NgycBzpSvf__PLUS__uAgZw==&source=srp
Software Developer (Full Stack),lenze mechatronics pvt. ltd.,"Java/Node, React, react router, SQL/ No SQL Database, ES6, Typescript, Redux, Webpack, HTML5/CSS3, REST API design and consumption, Sorting algorithms, data structures, GIT, Jest, Enzyme, Mocha, npm, yarn, html5, rest api, software design, ece, sql, java, git, object oriented programming, technical skills",5 to 8 Years,As per Industry Standards,Pune (Maharashtra),https://www.timesjobs.com/job-detail/software-developer-full-stack-lenze-mechatronics-pvt-ltd-pune-5-to-8-yrs-jobid-haokJvFumshzpSvf__PLUS__uAgZw==&source=srp
Software Developer Oracle EBS,Magika Smartech,"data conversion, information technology, customization, data migration, plsql, sql, r12, oaf, xml, technology consulting, oracle, workflow, discoverer reports, oracle applications, ebs, migration, forms, unix",6 to 11 Years,As per Industry Standards,Mumbai (Maharashtra),https://www.timesjobs.com/job-detail/software-developer-oracle-ebs-magika-smartech-mumbai-6-to-11-yrs-jobid-JqoxLbOSFo9zpSvf__PLUS__uAgZw==&source=srp
